,Date,Time,Open,High,Low,Close,Volume
1126,2020-04-13,20:37:00,155.73,155.88,155.72,155.83,222.78439
1127,2020-04-13,20:38:00,155.83,155.93,155.83,155.92,220.36581
1128,2020-04-13,20:39:00,155.93,155.93,155.74,155.78,302.18413
1129,2020-04-13,20:40:00,155.77,155.77,155.65,155.69,166.53453
1130,2020-04-13,20:41:00,155.68,155.74,155.48,155.58,377.67082
1131,2020-04-13,20:42:00,155.55,155.56,155.47,155.52,280.58655
1132,2020-04-13,20:43:00,155.52,155.52,155.46,155.47,170.05206
1133,2020-04-13,20:44:00,155.49,155.64,155.45,155.62,511.66146
1134,2020-04-13,20:45:00,155.62,155.62,155.57,155.6,119.12314
1135,2020-04-13,20:46:00,155.6,155.62,155.44,155.56,582.42095
1136,2020-04-13,20:47:00,155.57,155.69,155.57,155.65,170.83217
1137,2020-04-13,20:48:00,155.65,155.8,155.65,155.68,386.82182
1138,2020-04-13,20:49:00,155.66,155.79,155.64,155.68,197.6042
1139,2020-04-13,20:50:00,155.67,155.8,155.65,155.79,124.03933
1140,2020-04-13,20:51:00,155.8,155.84,155.72,155.76,217.00683
1141,2020-04-13,20:52:00,155.75,155.84,155.73,155.82,179.4218
1142,2020-04-13,20:53:00,155.82,155.88,155.82,155.85,110.7005
1143,2020-04-13,20:54:00,155.84,156.49,155.84,156.26,2105.30944
1144,2020-04-13,20:55:00,156.26,156.41,156.26,156.3,354.00152
1145,2020-04-13,20:56:00,156.28,156.44,156.28,156.32,257.10967
1146,2020-04-13,20:57:00,156.33,156.33,156.2,156.25,492.4438
1147,2020-04-13,20:58:00,156.27,156.27,156.14,156.18,189.71483
1148,2020-04-13,20:59:00,156.19,156.29,156.13,156.25,152.73418
1149,2020-04-13,21:00:00,156.26,157.32,156.26,156.89,7757.88092
1150,2020-04-13,21:01:00,156.88,157.89,156.86,157.62,3970.65614
1151,2020-04-13,21:02:00,157.61,158.5,157.55,158.03,7782.75149
1152,2020-04-13,21:03:00,158.03,158.5,158.0,158.13,2493.61173
1153,2020-04-13,21:04:00,158.11,158.35,157.91,158.26,1636.23632
1154,2020-04-13,21:05:00,158.27,158.48,158.26,158.38,1159.00272
1155,2020-04-13,21:06:00,158.38,158.41,158.28,158.28,1195.00382
1156,2020-04-13,21:07:00,158.28,158.31,158.07,158.12,1805.27285
1157,2020-04-13,21:08:00,158.1,158.19,157.71,157.72,1003.81782
1158,2020-04-13,21:09:00,157.72,157.75,157.61,157.71,753.90528
1159,2020-04-13,21:10:00,157.69,158.18,157.67,158.18,1019.14626
1160,2020-04-13,21:11:00,158.18,158.24,158.05,158.12,453.96011
1161,2020-04-13,21:12:00,158.11,158.14,158.1,158.13,205.11805
1162,2020-04-13,21:13:00,158.14,158.22,158.13,158.17,571.02309
1163,2020-04-13,21:14:00,158.18,158.21,158.15,158.2,323.88734
1164,2020-04-13,21:15:00,158.2,158.2,157.78,157.81,889.92233
1165,2020-04-13,21:16:00,157.77,157.94,157.72,157.9,629.97074
1166,2020-04-13,21:17:00,157.9,158.1,157.86,158.05,672.41012
1167,2020-04-13,21:18:00,158.05,158.29,158.05,158.29,871.29108
1168,2020-04-13,21:19:00,158.27,158.47,158.22,158.44,699.74862
1169,2020-04-13,21:20:00,158.45,158.97,158.45,158.95,1643.08852
1170,2020-04-13,21:21:00,158.93,158.95,158.44,158.44,985.73695
1171,2020-04-13,21:22:00,158.44,158.45,158.28,158.38,649.30332
1172,2020-04-13,21:23:00,158.38,158.66,158.34,158.57,473.64174
1173,2020-04-13,21:24:00,158.55,158.75,158.52,158.58,1335.57994
1174,2020-04-13,21:25:00,158.55,158.6,158.49,158.5,481.26004
1175,2020-04-13,21:26:00,158.5,158.54,158.16,158.16,843.82449
1176,2020-04-13,21:27:00,158.21,158.22,157.95,157.98,580.64552
1177,2020-04-13,21:28:00,157.98,158.0,157.85,157.88,595.05734
1178,2020-04-13,21:29:00,157.87,157.9,157.81,157.82,194.60294
1179,2020-04-13,21:30:00,157.81,158.0,157.8,157.98,689.73588
1180,2020-04-13,21:31:00,158.0,158.03,157.95,157.96,285.63897
1181,2020-04-13,21:32:00,157.95,157.98,157.78,157.79,343.9138
1182,2020-04-13,21:33:00,157.79,157.8,157.29,157.38,1741.51121
1183,2020-04-13,21:34:00,157.37,157.54,157.29,157.51,493.12131
1184,2020-04-13,21:35:00,157.51,157.61,157.48,157.6,744.02385
1185,2020-04-13,21:36:00,157.61,157.61,157.42,157.47,212.34275
1186,2020-04-13,21:37:00,157.47,157.47,157.33,157.34,222.14472
1187,2020-04-13,21:38:00,157.33,157.42,157.3,157.33,154.97533
1188,2020-04-13,21:39:00,157.35,157.35,157.27,157.27,191.8143
1189,2020-04-13,21:40:00,157.27,157.3,157.05,157.2,1293.88833
1190,2020-04-13,21:41:00,157.2,157.2,156.94,156.97,618.10188
1191,2020-04-13,21:42:00,157.02,157.42,156.98,157.42,859.56243
1192,2020-04-13,21:43:00,157.43,157.91,157.42,157.7,2014.70257
1193,2020-04-13,21:44:00,157.73,157.81,157.71,157.75,326.08763
1194,2020-04-13,21:45:00,157.75,157.77,157.71,157.75,300.40359
1195,2020-04-13,21:46:00,157.76,157.8,157.71,157.74,396.85792
1196,2020-04-13,21:47:00,157.74,157.74,157.42,157.42,492.43843
1197,2020-04-13,21:48:00,157.44,157.45,157.31,157.36,212.07894
1198,2020-04-13,21:49:00,157.36,157.37,157.18,157.23,485.01835
1199,2020-04-13,21:50:00,157.22,157.24,157.14,157.15,118.9112
1200,2020-04-13,21:51:00,157.14,157.14,156.25,156.25,1856.19056
1201,2020-04-13,21:52:00,156.24,156.42,155.79,156.0,2748.12559
1202,2020-04-13,21:53:00,156.0,156.45,155.91,156.45,680.92962
1203,2020-04-13,21:54:00,156.47,156.88,156.44,156.59,1189.70243
1204,2020-04-13,21:55:00,156.59,156.59,156.42,156.49,203.25457
1205,2020-04-13,21:56:00,156.47,156.54,156.39,156.5,365.94651
1206,2020-04-13,21:57:00,156.53,156.81,156.5,156.72,493.37943
1207,2020-04-13,21:58:00,156.72,156.72,156.28,156.28,285.60886
1208,2020-04-13,21:59:00,156.26,156.42,156.2,156.36,420.1006
1209,2020-04-13,22:00:00,156.35,157.78,156.34,157.51,1790.64846
1210,2020-04-13,22:01:00,157.47,158.5,157.41,158.11,1681.52901
1211,2020-04-13,22:02:00,158.16,158.16,157.73,157.75,644.39528
1212,2020-04-13,22:03:00,157.76,157.93,157.58,157.58,362.17168
1213,2020-04-13,22:04:00,157.6,157.76,157.5,157.5,259.38537
1214,2020-04-13,22:05:00,157.5,157.58,157.4,157.5,443.26696
1215,2020-04-13,22:06:00,157.5,157.68,157.48,157.51,436.61167
1216,2020-04-13,22:07:00,157.5,157.5,157.32,157.4,286.45531
1217,2020-04-13,22:08:00,157.41,157.58,157.41,157.5,742.23024
1218,2020-04-13,22:09:00,157.5,157.66,157.49,157.63,299.83622
1219,2020-04-13,22:10:00,157.66,157.7,157.36,157.44,287.43812
1220,2020-04-13,22:11:00,157.45,157.51,157.3,157.38,215.51722
1221,2020-04-13,22:12:00,157.4,157.43,157.3,157.31,297.56638
1222,2020-04-13,22:13:00,157.32,157.38,157.22,157.28,184.95631
1223,2020-04-13,22:14:00,157.26,157.26,157.07,157.18,593.42817
1224,2020-04-13,22:15:00,157.2,157.35,157.16,157.25,1099.6333
1225,2020-04-13,22:16:00,157.23,157.27,156.69,157.03,2169.46587
1226,2020-04-13,22:17:00,157.03,157.32,156.34,156.35,1238.07462
1227,2020-04-13,22:18:00,156.34,156.87,156.33,156.73,1158.40486
1228,2020-04-13,22:19:00,156.74,156.85,156.54,156.54,357.53925
1229,2020-04-13,22:20:00,156.51,156.89,156.51,156.84,871.30763
1230,2020-04-13,22:21:00,156.86,157.11,156.85,157.11,840.33634
1231,2020-04-13,22:22:00,157.1,157.1,156.8,156.83,887.27831
1232,2020-04-13,22:23:00,156.87,157.17,156.85,157.09,338.75711
1233,2020-04-13,22:24:00,157.05,157.18,156.9,156.91,405.85203
1234,2020-04-13,22:25:00,156.93,157.08,156.86,156.86,171.11729
1235,2020-04-13,22:26:00,156.9,156.96,156.82,156.91,83.56067
1236,2020-04-13,22:27:00,156.89,156.99,156.7,156.75,145.92046
1237,2020-04-13,22:28:00,156.74,156.82,156.64,156.74,100.52203
1238,2020-04-13,22:29:00,156.75,156.92,156.75,156.85,392.22494
1239,2020-04-13,22:30:00,156.88,157.18,156.87,157.15,196.27046
1240,2020-04-13,22:31:00,157.17,157.54,157.14,157.45,602.69097
1241,2020-04-13,22:32:00,157.46,157.66,157.39,157.52,404.79555
1242,2020-04-13,22:33:00,157.47,157.48,157.34,157.44,123.97452
1243,2020-04-13,22:34:00,157.44,157.44,157.28,157.37,181.49126
1244,2020-04-13,22:35:00,157.37,157.4,157.2,157.2,137.39554
1245,2020-04-13,22:36:00,157.19,157.34,157.16,157.34,216.96281
1246,2020-04-13,22:37:00,157.3,157.39,157.22,157.39,398.59213
1247,2020-04-13,22:38:00,157.37,157.42,157.11,157.12,248.96487
1248,2020-04-13,22:39:00,157.1,157.27,157.07,157.16,193.61029
1249,2020-04-13,22:40:00,157.19,157.36,157.14,157.29,592.56403
1250,2020-04-13,22:41:00,157.29,157.37,157.25,157.36,107.11904
1251,2020-04-13,22:42:00,157.36,157.43,157.33,157.41,265.49922
1252,2020-04-13,22:43:00,157.41,157.72,157.38,157.53,1233.56448
1253,2020-04-13,22:44:00,157.55,157.7,157.55,157.68,178.84783
1254,2020-04-13,22:45:00,157.65,157.68,157.42,157.57,446.92326
1255,2020-04-13,22:46:00,157.61,157.61,157.43,157.53,168.84749
1256,2020-04-13,22:47:00,157.53,157.53,157.2,157.22,663.96389
1257,2020-04-13,22:48:00,157.24,157.43,157.23,157.39,142.68378
1258,2020-04-13,22:49:00,157.38,157.41,157.32,157.36,99.68927
1259,2020-04-13,22:50:00,157.35,157.38,157.21,157.22,142.68443
1260,2020-04-13,22:51:00,157.23,157.48,157.21,157.44,329.5158
1261,2020-04-13,22:52:00,157.45,157.59,157.45,157.47,116.45649
1262,2020-04-13,22:53:00,157.48,157.69,157.48,157.65,325.04653
1263,2020-04-13,22:54:00,157.68,157.81,157.66,157.7,167.57267
1264,2020-04-13,22:55:00,157.73,157.85,157.69,157.7,354.92079
1265,2020-04-13,22:56:00,157.69,157.83,157.69,157.74,248.46038
1266,2020-04-13,22:57:00,157.78,157.99,157.78,157.98,465.41486
1267,2020-04-13,22:58:00,157.92,157.97,157.55,157.7,254.3278
1268,2020-04-13,22:59:00,157.66,157.91,157.65,157.78,439.67944
1269,2020-04-13,23:00:00,157.75,158.37,157.74,158.23,4444.75461
1270,2020-04-13,23:01:00,158.27,158.4,158.18,158.28,1000.00353
1271,2020-04-13,23:02:00,158.24,158.35,158.21,158.33,436.44838
1272,2020-04-13,23:03:00,158.31,158.38,158.14,158.14,703.75307
1273,2020-04-13,23:04:00,158.14,158.14,157.48,157.57,1592.54265
1274,2020-04-13,23:05:00,157.62,158.03,157.6,158.02,589.41334
1275,2020-04-13,23:06:00,158.02,158.12,157.9,157.94,643.1841
1276,2020-04-13,23:07:00,157.88,157.96,157.75,157.75,93.06676
1277,2020-04-13,23:08:00,157.74,157.81,157.7,157.7,142.91113
1278,2020-04-13,23:09:00,157.71,157.72,157.35,157.39,580.79266
1279,2020-04-13,23:10:00,157.37,157.63,157.37,157.57,406.90524
1280,2020-04-13,23:11:00,157.54,157.57,157.43,157.55,102.05572
1281,2020-04-13,23:12:00,157.51,157.56,157.35,157.42,346.88879
1282,2020-04-13,23:13:00,157.38,157.39,157.21,157.31,262.53941
1283,2020-04-13,23:14:00,157.23,157.27,157.02,157.03,296.71574
1284,2020-04-13,23:15:00,157.03,157.2,157.03,157.14,216.22814
1285,2020-04-13,23:16:00,157.15,157.52,157.14,157.51,369.89088
1286,2020-04-13,23:17:00,157.51,157.55,157.4,157.42,457.14424
1287,2020-04-13,23:18:00,157.42,157.61,157.42,157.54,538.51987
1288,2020-04-13,23:19:00,157.59,157.85,157.53,157.7,530.4907
1289,2020-04-13,23:20:00,157.66,157.72,157.5,157.56,457.79559
1290,2020-04-13,23:21:00,157.56,157.61,157.38,157.43,256.7601
1291,2020-04-13,23:22:00,157.42,157.45,157.3,157.33,161.83399
1292,2020-04-13,23:23:00,157.33,157.39,157.2,157.2,190.9309
1293,2020-04-13,23:24:00,157.19,157.2,157.14,157.17,148.07332
1294,2020-04-13,23:25:00,157.16,157.37,157.16,157.33,321.49811
1295,2020-04-13,23:26:00,157.33,157.54,157.33,157.39,143.82542
1296,2020-04-13,23:27:00,157.39,157.42,156.77,156.86,966.38476
1297,2020-04-13,23:28:00,156.89,156.92,156.77,156.83,199.49325
1298,2020-04-13,23:29:00,156.83,156.83,156.8,156.83,269.13365
1299,2020-04-13,23:30:00,156.83,156.93,156.53,156.54,1163.78723
1300,2020-04-13,23:31:00,156.54,156.68,156.51,156.58,218.22117
1301,2020-04-13,23:32:00,156.59,156.63,156.25,156.48,2547.07303
1302,2020-04-13,23:33:00,156.49,156.56,156.21,156.42,529.70435
1303,2020-04-13,23:34:00,156.43,156.57,156.38,156.55,450.6519
1304,2020-04-13,23:35:00,156.57,156.77,156.57,156.74,391.14742
1305,2020-04-13,23:36:00,156.71,156.85,156.67,156.77,302.06672
1306,2020-04-13,23:37:00,156.73,156.78,156.65,156.68,232.48022
1307,2020-04-13,23:38:00,156.66,156.75,156.6,156.68,185.68475
1308,2020-04-13,23:39:00,156.67,156.76,156.66,156.68,99.60531
1309,2020-04-13,23:40:00,156.68,156.68,156.55,156.55,462.34853
1310,2020-04-13,23:41:00,156.56,156.56,156.19,156.26,1150.72876
1311,2020-04-13,23:42:00,156.24,156.33,156.21,156.31,156.30491
1312,2020-04-13,23:43:00,156.32,156.66,156.31,156.6,616.42109
1313,2020-04-13,23:44:00,156.6,156.7,156.46,156.55,409.66179
1314,2020-04-13,23:45:00,156.54,156.71,156.52,156.69,68.67798
1315,2020-04-13,23:46:00,156.71,156.75,156.61,156.7,172.76554
1316,2020-04-13,23:47:00,156.66,156.73,156.66,156.7,84.23211
1317,2020-04-13,23:48:00,156.75,156.86,156.71,156.73,478.99651
1318,2020-04-13,23:49:00,156.75,156.83,156.68,156.76,172.04339
1319,2020-04-13,23:50:00,156.75,156.81,156.64,156.66,184.35882
1320,2020-04-13,23:51:00,156.64,156.67,156.64,156.65,14.8439
1321,2020-04-13,23:52:00,156.64,156.66,156.49,156.53,584.49634
1322,2020-04-13,23:53:00,156.52,156.55,156.22,156.24,407.74719
1323,2020-04-13,23:54:00,156.24,156.26,156.16,156.18,308.95501
1324,2020-04-13,23:55:00,156.22,156.33,156.14,156.19,327.64045
1325,2020-04-13,23:56:00,156.19,156.5,156.19,156.42,484.33678
1326,2020-04-13,23:57:00,156.47,156.5,156.42,156.45,320.29439
1327,2020-04-13,23:58:00,156.45,156.49,156.33,156.47,303.4255
1328,2020-04-13,23:59:00,156.46,156.46,156.28,156.29,253.85924
1329,2020-04-14,00:00:00,156.28,156.9,156.27,156.89,774.50801
1330,2020-04-14,00:01:00,156.89,157.0,156.77,156.95,1429.91225
1331,2020-04-14,00:02:00,156.96,157.08,156.96,157.06,325.5482
1332,2020-04-14,00:03:00,157.08,157.36,157.06,157.16,713.82901
1333,2020-04-14,00:04:00,157.15,157.45,157.12,157.44,551.03552
1334,2020-04-14,00:05:00,157.42,157.45,156.95,156.96,917.99271
1335,2020-04-14,00:06:00,156.96,156.96,156.5,156.79,2567.04039
1336,2020-04-14,00:07:00,156.83,156.9,156.77,156.89,226.39542
1337,2020-04-14,00:08:00,156.89,157.02,156.85,156.9,383.66502
1338,2020-04-14,00:09:00,156.91,156.95,156.82,156.89,193.7536
1339,2020-04-14,00:10:00,156.87,157.02,156.87,157.02,48.2323
1340,2020-04-14,00:11:00,157.01,157.27,157.01,157.23,233.16341
1341,2020-04-14,00:12:00,157.2,157.24,157.12,157.19,273.89131
1342,2020-04-14,00:13:00,157.19,157.26,157.18,157.24,125.58333
1343,2020-04-14,00:14:00,157.23,157.38,157.1,157.33,802.02046
1344,2020-04-14,00:15:00,157.35,157.52,157.32,157.37,487.00757
1345,2020-04-14,00:16:00,157.39,157.4,157.08,157.08,305.58749
1346,2020-04-14,00:17:00,157.1,157.11,157.0,157.06,365.07275
1347,2020-04-14,00:18:00,157.09,157.13,156.87,156.9,586.01093
1348,2020-04-14,00:19:00,156.9,156.97,156.81,156.97,267.71712
1349,2020-04-14,00:20:00,156.94,156.98,156.86,156.92,52.49398
1350,2020-04-14,00:21:00,156.93,156.94,156.77,156.77,266.3584
1351,2020-04-14,00:22:00,156.76,156.83,156.54,156.83,1071.66375
1352,2020-04-14,00:23:00,156.82,156.82,156.65,156.79,128.22299
1353,2020-04-14,00:24:00,156.79,157.12,156.79,156.99,551.5009
1354,2020-04-14,00:25:00,156.98,157.02,156.88,156.92,224.29072
1355,2020-04-14,00:26:00,156.9,156.92,156.78,156.78,220.81172
1356,2020-04-14,00:27:00,156.78,156.79,156.65,156.77,302.24045
1357,2020-04-14,00:28:00,156.77,156.86,156.76,156.79,125.32912
1358,2020-04-14,00:29:00,156.79,156.94,156.71,156.73,249.70002
1359,2020-04-14,00:30:00,156.71,156.77,156.55,156.61,308.12752
1360,2020-04-14,00:31:00,156.61,156.82,156.52,156.82,294.39354
1361,2020-04-14,00:32:00,156.82,156.82,156.64,156.64,87.03336
1362,2020-04-14,00:33:00,156.63,156.89,156.63,156.7,317.26985
1363,2020-04-14,00:34:00,156.68,156.71,156.59,156.67,415.43765
1364,2020-04-14,00:35:00,156.67,156.94,156.67,156.89,551.62927
1365,2020-04-14,00:36:00,156.89,157.01,156.85,157.01,381.9481
1366,2020-04-14,00:37:00,157.01,157.01,156.88,156.91,504.36701
1367,2020-04-14,00:38:00,156.91,157.0,156.83,156.89,297.87892
1368,2020-04-14,00:39:00,156.88,156.88,156.5,156.51,374.30815
1369,2020-04-14,00:40:00,156.55,156.58,156.43,156.54,246.96615
1370,2020-04-14,00:41:00,156.54,156.64,156.45,156.46,168.74027
1371,2020-04-14,00:42:00,156.45,156.49,156.27,156.28,332.60295
1372,2020-04-14,00:43:00,156.29,156.53,156.29,156.53,418.59554
1373,2020-04-14,00:44:00,156.52,156.52,156.41,156.47,141.40343
1374,2020-04-14,00:45:00,156.45,156.5,156.19,156.22,281.79709
1375,2020-04-14,00:46:00,156.21,156.25,156.0,156.05,645.88945
1376,2020-04-14,00:47:00,156.01,156.13,155.68,156.11,1355.05653
1377,2020-04-14,00:48:00,156.11,156.3,155.99,156.21,779.33015
1378,2020-04-14,00:49:00,156.2,156.23,156.01,156.03,181.88744
1379,2020-04-14,00:50:00,156.01,156.28,156.01,156.27,205.06659
1380,2020-04-14,00:51:00,156.27,156.33,156.13,156.31,538.15696
1381,2020-04-14,00:52:00,156.34,156.38,156.25,156.28,192.5442
1382,2020-04-14,00:53:00,156.25,156.48,156.24,156.42,397.63008
1383,2020-04-14,00:54:00,156.37,156.42,156.32,156.42,111.95495
1384,2020-04-14,00:55:00,156.41,156.41,156.11,156.11,338.31858
1385,2020-04-14,00:56:00,156.13,156.13,155.93,155.93,218.65306
1386,2020-04-14,00:57:00,155.93,156.0,155.83,155.95,176.93421
1387,2020-04-14,00:58:00,155.95,156.01,155.84,156.01,155.85228
1388,2020-04-14,00:59:00,156.02,156.1,155.87,155.93,179.63092
1389,2020-04-14,01:00:00,155.91,155.99,155.76,155.76,121.22637
1390,2020-04-14,01:01:00,155.75,155.75,155.61,155.65,230.35735
1391,2020-04-14,01:02:00,155.66,155.87,155.66,155.86,163.52874
1392,2020-04-14,01:03:00,155.88,155.94,155.75,155.78,449.3728
1393,2020-04-14,01:04:00,155.76,155.85,155.67,155.75,227.63998
1394,2020-04-14,01:05:00,155.73,155.83,155.7,155.71,147.36484
1395,2020-04-14,01:06:00,155.7,155.7,155.4,155.43,617.75542
1396,2020-04-14,01:07:00,155.47,155.7,155.45,155.7,612.77135
1397,2020-04-14,01:08:00,155.7,155.89,155.69,155.79,379.24403
1398,2020-04-14,01:09:00,155.82,155.83,155.68,155.69,65.1533
1399,2020-04-14,01:10:00,155.69,155.72,155.64,155.64,63.81724
1400,2020-04-14,01:11:00,155.64,155.71,155.59,155.71,219.1713
1401,2020-04-14,01:12:00,155.73,155.96,155.73,155.96,205.04046
1402,2020-04-14,01:13:00,155.95,155.96,155.85,155.88,200.74466
1403,2020-04-14,01:14:00,155.88,155.89,155.79,155.79,82.75452
1404,2020-04-14,01:15:00,155.79,155.89,155.75,155.87,78.32441
1405,2020-04-14,01:16:00,155.84,155.92,155.84,155.91,132.26115
1406,2020-04-14,01:17:00,155.92,156.07,155.92,156.06,493.82668
1407,2020-04-14,01:18:00,156.06,156.06,155.88,156.0,118.98194
1408,2020-04-14,01:19:00,155.99,156.21,155.97,156.2,393.23386
1409,2020-04-14,01:20:00,156.21,156.46,156.2,156.43,1206.68578
1410,2020-04-14,01:21:00,156.44,156.44,156.3,156.35,478.25997
1411,2020-04-14,01:22:00,156.34,156.58,156.32,156.5,480.73015
1412,2020-04-14,01:23:00,156.48,156.58,156.45,156.47,81.84548
1413,2020-04-14,01:24:00,156.47,156.56,156.39,156.42,520.79352
1414,2020-04-14,01:25:00,156.42,156.5,156.23,156.41,1544.25991
1415,2020-04-14,01:26:00,156.41,156.42,156.22,156.25,111.00716
1416,2020-04-14,01:27:00,156.26,156.38,156.23,156.3,197.2572
1417,2020-04-14,01:28:00,156.29,156.29,156.17,156.17,366.60174
1418,2020-04-14,01:29:00,156.19,156.37,156.16,156.22,527.08349
1419,2020-04-14,01:30:00,156.19,156.48,156.18,156.42,292.59641
1420,2020-04-14,01:31:00,156.42,156.47,156.35,156.39,248.52536
1421,2020-04-14,01:32:00,156.41,156.49,156.41,156.48,157.42604
1422,2020-04-14,01:33:00,156.45,156.78,156.45,156.77,918.25045
1423,2020-04-14,01:34:00,156.77,156.88,156.64,156.66,788.5084
1424,2020-04-14,01:35:00,156.67,156.67,156.6,156.6,126.71886
1425,2020-04-14,01:36:00,156.61,156.75,156.6,156.75,310.2285
1426,2020-04-14,01:37:00,156.75,156.97,156.75,156.87,983.41715
1427,2020-04-14,01:38:00,156.85,156.92,156.76,156.8,548.83444
1428,2020-04-14,01:39:00,156.77,156.77,156.55,156.57,319.05861
1429,2020-04-14,01:40:00,156.53,156.81,156.53,156.78,117.08259
1430,2020-04-14,01:41:00,156.79,156.84,156.69,156.75,267.99976
1431,2020-04-14,01:42:00,156.77,156.88,156.67,156.88,121.075
1432,2020-04-14,01:43:00,156.87,156.87,156.63,156.73,188.85482
1433,2020-04-14,01:44:00,156.74,156.83,156.7,156.82,73.08623
1434,2020-04-14,01:45:00,156.83,157.06,156.83,157.06,399.82749
1435,2020-04-14,01:46:00,157.07,157.07,156.93,156.93,139.93422
1436,2020-04-14,01:47:00,156.93,156.94,156.75,156.84,155.03296
1437,2020-04-14,01:48:00,156.81,157.05,156.81,157.05,249.55485
1438,2020-04-14,01:49:00,157.04,157.08,157.01,157.07,240.65786
1439,2020-04-14,01:50:00,157.07,157.15,156.85,156.85,233.01158
